timestamp,job_id,filename,vehicle_id,vehicle_type,license_plate,confidence,red_light_violation,color,make_model,speed_kph,frame_time
2026-03-12T22:44:08.312482,d47c24a3-7ac7-44c7-81e7-390a869536f1,gettyimages-610274798-640_adpp.mp4,VH-0016,car,,0.681,True,,,,2.7
2026-03-12T22:44:08.312482,d47c24a3-7ac7-44c7-81e7-390a869536f1,gettyimages-610274798-640_adpp.mp4,VH-0019,car,,0.388,False,,,,3.4
2026-03-12T22:44:08.312482,d47c24a3-7ac7-44c7-81e7-390a869536f1,gettyimages-610274798-640_adpp.mp4,VH-0021,car,,0.676,True,,,,3.6
2026-03-12T22:44:08.312482,d47c24a3-7ac7-44c7-81e7-390a869536f1,gettyimages-610274798-640_adpp.mp4,VH-0025,car,,0.311,False,,,,6.91
2026-03-12T22:44:08.312482,d47c24a3-7ac7-44c7-81e7-390a869536f1,gettyimages-610274798-640_adpp.mp4,VH-0027,car,,0.315,True,,,,5.0
2026-03-12T22:44:08.312482,d47c24a3-7ac7-44c7-81e7-390a869536f1,gettyimages-610274798-640_adpp.mp4,VH-0032,car,,0.367,True,,,,10.81
2026-03-12T22:44:08.312482,d47c24a3-7ac7-44c7-81e7-390a869536f1,gettyimages-610274798-640_adpp.mp4,VH-0039,car,,0.388,True,,,,9.71
2026-03-12T22:44:08.312482,d47c24a3-7ac7-44c7-81e7-390a869536f1,gettyimages-610274798-640_adpp.mp4,VH-0045,car,,0.314,True,,,,12.91
2026-03-12T22:44:08.312482,d47c24a3-7ac7-44c7-81e7-390a869536f1,gettyimages-610274798-640_adpp.mp4,VH-0047,car,,0.308,True,,,,12.21
2026-03-12T22:44:08.312482,d47c24a3-7ac7-44c7-81e7-390a869536f1,gettyimages-610274798-640_adpp.mp4,VH-0048,car,,0.304,True,,,,12.71
2026-03-12T22:44:08.312482,d47c24a3-7ac7-44c7-81e7-390a869536f1,gettyimages-610274798-640_adpp.mp4,VH-0051,car,,0.692,True,,,,12.81
2026-03-12T22:44:08.312482,d47c24a3-7ac7-44c7-81e7-390a869536f1,gettyimages-610274798-640_adpp.mp4,VH-0052,car,,0.912,False,,,,17.52
2026-03-12T22:44:08.312482,d47c24a3-7ac7-44c7-81e7-390a869536f1,gettyimages-610274798-640_adpp.mp4,VH-0049,car,,0.35,True,,,,12.91
2026-03-12T22:44:08.312482,d47c24a3-7ac7-44c7-81e7-390a869536f1,gettyimages-610274798-640_adpp.mp4,VH-0054,car,,0.707,True,,,,16.22
2026-03-12T22:44:08.312482,d47c24a3-7ac7-44c7-81e7-390a869536f1,gettyimages-610274798-640_adpp.mp4,VH-0053,car,,0.353,True,,,,14.81
2026-03-12T22:44:08.312482,d47c24a3-7ac7-44c7-81e7-390a869536f1,gettyimages-610274798-640_adpp.mp4,VH-0059,car,,0.761,True,,,,16.62
2026-03-12T22:44:08.312482,d47c24a3-7ac7-44c7-81e7-390a869536f1,gettyimages-610274798-640_adpp.mp4,VH-0071,car,,0.416,True,,,,16.62
2026-03-12T22:44:08.312482,d47c24a3-7ac7-44c7-81e7-390a869536f1,gettyimages-610274798-640_adpp.mp4,VH-0073,car,,0.689,True,,,,17.52
2026-03-12T22:44:08.312482,d47c24a3-7ac7-44c7-81e7-390a869536f1,gettyimages-610274798-640_adpp.mp4,VH-0075,car,,0.682,True,,,,17.52
2026-03-12T22:44:08.312482,d47c24a3-7ac7-44c7-81e7-390a869536f1,gettyimages-610274798-640_adpp.mp4,VH-0078,car,,0.805,True,,,,17.52
2026-03-12T22:49:06.905335,25475357-c402-42c4-bfaa-c6b884b01473,gettyimages-610274798-640_adpp.mp4,VH-0004,car,,0.311,False,,,,0.0
2026-03-12T22:49:06.905335,25475357-c402-42c4-bfaa-c6b884b01473,gettyimages-610274798-640_adpp.mp4,VH-0003,car,,0.463,False,,,,3.5
2026-03-12T22:49:06.905335,25475357-c402-42c4-bfaa-c6b884b01473,gettyimages-610274798-640_adpp.mp4,VH-0002,truck,,0.792,False,,,,0.0
2026-03-12T22:49:06.905335,25475357-c402-42c4-bfaa-c6b884b01473,gettyimages-610274798-640_adpp.mp4,VH-0001,car,,0.682,False,,,,17.52
2026-03-12T22:49:06.905335,25475357-c402-42c4-bfaa-c6b884b01473,gettyimages-610274798-640_adpp.mp4,VH-0007,car,,0.658,False,,,,2.5
2026-03-12T22:49:06.905335,25475357-c402-42c4-bfaa-c6b884b01473,gettyimages-610274798-640_adpp.mp4,VH-0006,car,,0.77,False,,,,16.52
2026-03-12T22:49:06.905335,25475357-c402-42c4-bfaa-c6b884b01473,gettyimages-610274798-640_adpp.mp4,VH-0005,truck,,0.759,False,,,,0.5
2026-03-12T22:49:06.905335,25475357-c402-42c4-bfaa-c6b884b01473,gettyimages-610274798-640_adpp.mp4,VH-0010,car,,0.658,False,,,,2.5
2026-03-12T22:49:06.905335,25475357-c402-42c4-bfaa-c6b884b01473,gettyimages-610274798-640_adpp.mp4,VH-0009,car,,0.357,False,,,,1.0
2026-03-12T22:49:06.905335,25475357-c402-42c4-bfaa-c6b884b01473,gettyimages-610274798-640_adpp.mp4,VH-0008,car,,0.705,False,,,,3.0
2026-03-12T22:49:06.905335,25475357-c402-42c4-bfaa-c6b884b01473,gettyimages-610274798-640_adpp.mp4,VH-0014,car,,0.347,False,,,,6.51
2026-03-12T22:49:06.905335,25475357-c402-42c4-bfaa-c6b884b01473,gettyimages-610274798-640_adpp.mp4,VH-0015,car,,0.396,False,,,,12.51
2026-03-12T22:49:06.905335,25475357-c402-42c4-bfaa-c6b884b01473,gettyimages-610274798-640_adpp.mp4,VH-0024,car,,0.912,True,,,,17.52
2026-03-12T23:01:54.722453,cffc6138-e9e1-4b97-b5ad-5d9e8f2a345d,gettyimages-610274798-640_adpp.mp4,VH-0004,car,,0.311,False,,,,0.0
2026-03-12T23:01:54.722453,cffc6138-e9e1-4b97-b5ad-5d9e8f2a345d,gettyimages-610274798-640_adpp.mp4,VH-0003,car,,0.463,False,,,,3.5
2026-03-12T23:01:54.722453,cffc6138-e9e1-4b97-b5ad-5d9e8f2a345d,gettyimages-610274798-640_adpp.mp4,VH-0002,truck,,0.792,False,,,,0.0
2026-03-12T23:01:54.722453,cffc6138-e9e1-4b97-b5ad-5d9e8f2a345d,gettyimages-610274798-640_adpp.mp4,VH-0001,car,,0.682,False,,,,17.52
2026-03-12T23:01:54.722453,cffc6138-e9e1-4b97-b5ad-5d9e8f2a345d,gettyimages-610274798-640_adpp.mp4,VH-0007,car,,0.658,False,,,,2.5
2026-03-12T23:01:54.722453,cffc6138-e9e1-4b97-b5ad-5d9e8f2a345d,gettyimages-610274798-640_adpp.mp4,VH-0006,car,,0.77,False,,,,16.52
2026-03-12T23:01:54.722453,cffc6138-e9e1-4b97-b5ad-5d9e8f2a345d,gettyimages-610274798-640_adpp.mp4,VH-0005,truck,,0.759,False,,,,0.5
2026-03-12T23:01:54.722453,cffc6138-e9e1-4b97-b5ad-5d9e8f2a345d,gettyimages-610274798-640_adpp.mp4,VH-0010,car,,0.658,False,,,,2.5
2026-03-12T23:01:54.722453,cffc6138-e9e1-4b97-b5ad-5d9e8f2a345d,gettyimages-610274798-640_adpp.mp4,VH-0009,car,,0.357,False,,,,1.0
2026-03-12T23:01:54.722453,cffc6138-e9e1-4b97-b5ad-5d9e8f2a345d,gettyimages-610274798-640_adpp.mp4,VH-0008,car,,0.705,False,,,,3.0
2026-03-12T23:01:54.722453,cffc6138-e9e1-4b97-b5ad-5d9e8f2a345d,gettyimages-610274798-640_adpp.mp4,VH-0014,car,,0.347,False,,,,6.51
2026-03-12T23:01:54.722453,cffc6138-e9e1-4b97-b5ad-5d9e8f2a345d,gettyimages-610274798-640_adpp.mp4,VH-0015,car,,0.396,False,,,,12.51
2026-03-12T23:01:54.722453,cffc6138-e9e1-4b97-b5ad-5d9e8f2a345d,gettyimages-610274798-640_adpp.mp4,VH-0024,car,,0.912,True,,,,17.52
2026-03-12T23:04:38.952453,85b1afe8-c3aa-411f-8b68-b8af5ebe5292,traffic_video_01_trimmed.avi,VH-0048,car,,0.482,False,,,,1.2
2026-03-12T23:04:38.952453,85b1afe8-c3aa-411f-8b68-b8af5ebe5292,traffic_video_01_trimmed.avi,VH-0047,car,,0.325,False,,,,1.2
2026-03-12T23:04:38.952453,85b1afe8-c3aa-411f-8b68-b8af5ebe5292,traffic_video_01_trimmed.avi,VH-0046,truck,,0.534,False,,,,0.0
2026-03-12T23:04:38.952453,85b1afe8-c3aa-411f-8b68-b8af5ebe5292,traffic_video_01_trimmed.avi,VH-0045,car,,0.361,False,,,,1.2
2026-03-12T23:04:38.952453,85b1afe8-c3aa-411f-8b68-b8af5ebe5292,traffic_video_01_trimmed.avi,VH-0044,car,,0.504,False,,,,0.0
2026-03-12T23:04:38.952453,85b1afe8-c3aa-411f-8b68-b8af5ebe5292,traffic_video_01_trimmed.avi,VH-0043,car,,0.533,False,,,,0.0
2026-03-12T23:04:38.952453,85b1afe8-c3aa-411f-8b68-b8af5ebe5292,traffic_video_01_trimmed.avi,VH-0042,truck,,0.534,False,,,,0.0
2026-03-12T23:04:38.952453,85b1afe8-c3aa-411f-8b68-b8af5ebe5292,traffic_video_01_trimmed.avi,VH-0041,car,,0.583,False,,,,0.0
2026-03-12T23:04:38.952453,85b1afe8-c3aa-411f-8b68-b8af5ebe5292,traffic_video_01_trimmed.avi,VH-0040,truck,,0.672,False,,,,1.8
